neighbourhood_n,number_of_reviews,minimum_nights,availability_365,room_type_n,price
27,228,1,28,0,82
28,4,2,0,0,59
15,1,3,0,0,75
6,4,2,0,1,120
15,9,1,0,0,47
21,21,4,98,1,95
43,0,1,83,0,145
29,186,1,293,0,60
19,4,2,274,1,341
11,4,2,0,1,157
6,2,5,342,0,45
2,1,10,0,0,68
156,0,1,365,1,300
5,0,1,0,0,200
73,4,3,0,1,200
71,1,1,317,0,100
30,48,4,12,0,39
14,22,5,87,1,300
201,8,5,170,0,65
7,0,1,277,1,220
43,0,1,0,1,210
2,20,2,11,1,200
21,2,1,0,0,45
69,0,2,90,0,40
7,4,7,216,1,200
6,6,2,6,1,115
123,66,2,59,0,85
28,122,2,77,0,99
4,1,2,0,1,130
19,0,2,0,1,175
21,1,10,0,0,40
15,2,1,362,1,400
1,0,2,0,0,150
28,3,2,0,1,220
81,8,2,0,0,80
5,0,6,57,1,299
8,6,2,1,1,175
21,27,2,104,0,60
13,1,10,0,0,90
32,1,2,0,1,140
28,17,4,0,1,154
12,2,6,0,1,150
27,20,2,0,1,200
56,0,1,90,1,84
54,4,2,364,0,81
14,48,1,67,0,110
2,0,2,2,1,75
2,0,2,0,1,150
7,14,3,293,0,130
112,11,5,128,0,69
26,19,7,257,1,200
12,0,3,0,0,100
68,11,3,0,1,300
19,38,1,101,1,140
30,0,3,344,0,120
29,4,2,130,1,140
7,6,2,0,1,125
36,0,2,0,1,165
79,6,1,0,1,90
11,0,3,0,1,350
21,2,2,0,0,50
112,10,5,188,1,239
79,8,1,74,0,44
45,0,7,0,1,95
31,3,14,4,1,60
107,0,5,96,0,50
6,29,1,288,0,118
21,0,2,1,0,99
8,1,7,0,0,70
6,2,3,0,0,50
21,1,1,0,1,80
24,40,4,29,1,125
8,8,2,0,0,50
47,36,2,290,1,85
21,0,4,0,1,180
15,6,1,0,0,50
25,1,1,334,1,180
8,4,4,0,1,200
2,0,5,7,1,150
20,0,1,0,1,120
33,2,2,0,0,50
10,5,2,0,1,120
56,1,2,0,0,48
70,1,3,365,0,54
12,1,2,0,0,60
14,2,4,0,1,225
20,32,1,22,0,65
6,1,2,0,0,125
3,39,3,0,1,110
21,360,1,66,0,72
23,14,1,0,0,65
103,0,2,363,0,100
85,15,2,262,0,45
153,0,2,0,0,100
6,1,5,0,1,80
30,3,2,0,1,99
79,63,3,18,1,119
21,0,4,0,1,130
44,49,2,303,0,49
3,15,2,100,1,104
12,1,3,352,1,650
26,2,1,0,0,80
29,5,2,0,1,110
28,8,3,0,1,110
85,0,1,365,0,59
6,33,1,0,0,50
83,33,3,325,1,128
11,0,7,365,1,500
45,0,8,0,0,70
54,5,2,304,0,50
28,183,1,63,1,140
12,3,2,0,0,79
29,2,2,0,1,150
52,51,4,172,1,225
6,2,1,92,1,97
3,8,5,0,2,40
46,0,1,364,0,75
43,10,3,335,1,250
6,4,3,245,1,134
102,0,1,0,1,150
8,45,3,346,1,200
11,4,3,0,1,175
12,0,3,0,0,42
8,1,4,0,1,200
4,13,1,89,2,55
10,35,2,88,0,80
6,86,3,25,1,100
16,2,3,0,1,160
21,132,1,74,0,100
15,16,2,35,1,150
7,0,1,0,1,450
14,0,5,4,1,150
81,2,7,337,0,90
56,2,6,19,1,160
2,0,2,0,0,75
14,0,1,0,1,225
13,31,2,30,1,450
24,229,1,20,0,72
2,0,12,0,1,100
37,158,1,355,0,65
7,1,1,365,0,199
12,19,2,0,1,280
7,1,1,0,0,100
85,4,3,348,1,250
21,1,3,0,0,72
71,177,4,235,0,130
27,0,3,179,1,600
8,2,4,0,0,69
152,5,1,365,0,70
16,3,3,0,1,159
14,3,4,0,1,159
12,2,4,71,1,175
19,14,14,16,1,85
6,3,2,0,0,65
205,11,1,189,0,125
56,32,2,177,0,85
30,6,1,324,1,174
2,0,1,29,1,139
19,0,3,0,0,90
21,17,3,0,0,40
6,0,6,0,0,50
10,1,5,28,1,45
4,136,1,103,2,69
46,14,7,0,0,50
6,8,7,355,1,200
15,6,2,2,1,185
13,4,7,0,1,203
30,34,2,222,0,75
77,25,1,0,0,100
1,11,2,88,1,175
56,0,3,151,1,169
7,39,4,365,1,860
19,0,5,0,0,60
20,201,5,212,1,165
28,0,2,0,1,175
23,3,4,315,1,600
77,82,3,90,0,150
12,28,2,2,1,149
23,29,1,256,1,700
11,13,5,50,1,245
10,6,3,0,1,195
56,17,1,313,2,40
11,0,2,81,1,240
45,1,3,188,0,65
22,3,2,0,0,60
84,4,2,0,1,5000
90,24,2,130,1,136
53,2,2,0,1,400
18,3,3,0,1,85
12,13,1,188,0,130
49,3,1,363,0,60
25,0,7,0,1,90
12,0,4,35,0,299
19,7,2,312,1,170
30,4,3,180,0,105
19,358,1,3,1,145
9,167,2,261,1,180
21,0,1,0,0,25
23,0,1,352,0,120
56,2,2,0,1,150
53,0,3,0,1,225
19,9,5,110,0,81
7,0,1,0,0,300
6,5,1,0,0,47
19,1,3,5,1,115
54,39,3,263,0,40
29,204,1,19,0,35
19,4,3,0,1,120
20,2,4,0,0,55
6,31,1,225,0,55
8,7,4,125,0,110
6,20,1,10,0,45
124,3,1,360,0,45
3,0,7,0,0,68
24,79,5,251,0,44
49,1,2,0,0,70
87,101,1,74,1,40
16,68,3,213,0,109
15,1,1,0,0,65
64,0,7,89,0,220
56,1,2,292,1,98
15,2,4,32,1,110
6,15,3,217,0,50
15,2,1,0,0,50
21,3,1,4,0,125
68,49,4,249,1,500
12,8,3,0,1,120
21,1,2,0,0,87
23,0,2,0,1,175
7,3,3,215,1,285
14,1,5,0,1,150
12,4,2,0,0,85
79,51,2,351,1,125
15,8,1,0,0,65
27,9,3,61,1,550
31,14,1,288,1,125
21,8,2,83,0,149
56,0,1,0,1,75
11,3,1,329,0,999
16,21,3,1,1,550
8,0,7,0,1,155
26,0,2,0,1,145
28,141,1,262,1,165
8,2,3,0,0,70
7,0,3,0,0,125
117,4,3,18,0,20
19,212,1,278,0,100
2,1,1,86,0,80
4,11,1,0,0,70
27,2,1,207,1,150
46,8,3,336,1,170
15,0,5,0,0,40
11,78,2,0,0,120
27,12,4,0,1,150
56,5,1,328,0,65
4,49,2,76,0,130
44,0,10,0,1,70
13,15,1,55,1,150
2,0,4,365,0,90
22,22,3,89,0,65
12,7,2,146,0,93
9,0,7,0,1,100
2,0,5,0,1,150
53,14,7,64,0,120
8,0,4,344,1,307
32,0,3,0,0,60
6,64,3,296,1,102
6,82,3,269,1,199
19,0,2,0,1,350
154,32,1,324,1,200
7,16,2,240,1,499
26,19,3,0,0,90
11,1,4,0,1,175
28,0,2,89,0,100
14,0,2,0,0,350
7,1,2,3,0,70
28,8,2,3,1,190
21,1,4,0,0,65
43,3,2,310,1,223
9,31,5,278,1,300
5,21,2,0,1,125
23,2,1,0,0,45
126,0,2,327,1,149
183,65,1,84,0,58
24,67,2,264,0,85
28,1,5,23,1,120
43,0,7,157,0,130
34,183,1,197,1,180
26,42,1,8,1,110
4,4,3,90,0,85
15,0,3,73,1,150
1,1,2,0,1,350
2,3,1,0,0,50
6,5,4,0,1,165
81,29,2,298,1,300
12,1,1,0,0,95
1,10,1,0,1,225
2,2,2,341,0,100
7,8,8,11,1,150
6,104,2,268,1,125
16,127,1,88,0,105
15,16,2,0,0,72
39,7,1,365,1,199
19,76,1,245,1,215
30,0,1,89,2,50
20,15,2,65,0,65
19,3,5,0,1,230
1,22,3,0,1,177
73,3,3,189,0,50
15,49,1,47,0,70
129,7,2,174,0,50
33,3,3,66,0,95
12,9,2,0,0,65
7,27,4,42,1,172
28,4,1,0,1,250
6,8,4,0,1,90
2,1,1,365,0,69
23,20,2,37,1,140
2,41,1,273,1,160
25,7,1,0,1,180
15,0,3,226,1,785
151,29,2,71,1,115
2,133,2,21,1,130
4,2,2,0,0,90
4,50,2,0,0,140
8,128,2,231,1,200
3,2,4,0,1,395
21,2,1,0,0,65
56,1,7,0,1,150
21,4,3,0,1,80
150,3,5,0,1,60
20,3,3,74,1,129
28,10,1,280,1,200
43,4,2,333,1,221
75,78,4,29,1,150
12,24,2,53,0,65
24,4,5,0,1,80
26,0,1,0,0,100
39,2,2,5,0,40
2,3,1,0,1,90
56,11,3,0,0,80
12,10,4,5,0,65
12,2,5,0,0,50
56,1,3,0,1,100
14,0,3,0,0,139
29,14,5,0,1,100
19,64,3,14,0,110
15,7,3,0,1,130
24,43,1,188,0,41
56,7,1,0,1,105
12,5,2,86,0,85
7,12,3,61,1,300
21,10,3,0,1,136
13,19,1,30,1,145
71,10,5,0,0,230
2,1,1,6,1,70
11,2,2,348,0,88
150,62,3,58,1,109
20,0,5,0,1,120
8,1,1,0,1,145
9,2,4,0,1,130
12,20,7,44,1,170
1,5,4,0,1,255
29,46,2,0,1,121
3,42,1,28,1,191
6,5,1,0,0,80
30,0,1,0,0,70
54,24,2,361,0,65
56,2,1,0,0,60
21,52,2,288,0,90
0,19,3,85,0,95
24,0,3,0,1,60
21,6,2,163,0,44
33,4,3,5,1,180
10,16,2,1,1,179
111,2,1,365,0,50
3,10,2,12,1,190
39,28,3,188,0,100
6,1,2,36,1,260
6,11,2,71,0,70
7,2,3,4,1,168
12,8,3,0,1,140
12,1,5,0,0,35
6,33,4,23,1,100
28,2,1,83,1,150
36,50,4,107,1,140
44,14,2,165,0,49
117,1,1,0,1,70
19,1,1,0,0,110
15,7,3,249,0,50
83,38,1,315,0,60
12,4,3,0,0,80
10,183,1,1,1,100
43,3,2,350,1,227
111,8,1,0,0,45
3,14,6,156,1,350
8,11,1,80,1,350
12,0,10,0,0,75
6,0,2,0,0,75
8,18,2,0,1,140
81,8,2,0,1,90
12,2,3,0,1,219
1,2,4,76,0,250
1,1,3,365,0,799
38,0,3,0,0,100
6,4,2,2,0,40
25,8,2,0,1,175
13,154,3,305,0,130
21,1,7,0,0,60
12,28,2,0,1,225
20,0,5,0,1,154
8,0,3,0,1,150
54,33,3,116,1,140
14,0,2,0,0,92
28,102,4,6,1,200
12,66,6,17,1,120
14,1,1,0,1,250
2,6,2,170,0,89
30,0,2,280,1,175
1,6,7,191,1,275
30,0,2,365,0,97
144,6,2,34,0,60
19,3,3,157,0,100
149,7,2,359,1,114
11,51,3,0,1,245
16,104,3,262,1,185
12,1,4,5,0,65
56,0,2,282,1,250
24,11,3,7,1,69
56,3,1,0,1,150
112,62,1,54,0,59
28,105,4,267,1,135
123,6,5,0,0,62
6,397,1,35,0,70
12,2,2,148,0,105
24,7,2,0,1,100
20,0,4,355,1,400
15,5,2,0,0,70
12,0,3,12,1,150
23,14,3,258,1,700
27,18,2,247,1,162
23,0,1,0,0,118
70,0,1,105,0,31
1,0,2,0,1,200
102,8,4,7,0,100
29,2,1,0,1,125
7,112,2,11,1,70
54,2,7,131,0,35
21,1,2,5,1,100
14,3,1,0,0,80
2,21,1,58,0,65
15,128,3,342,1,98
56,0,1,359,0,74
19,1,2,0,0,95
10,11,4,0,1,250
29,14,2,9,1,125
183,89,1,356,0,84
56,89,1,148,1,150
13,0,3,0,1,150
9,23,4,212,0,75
12,0,2,0,0,115
18,7,1,324,0,100
100,2,3,364,0,100
19,14,4,0,1,190
8,5,1,0,1,175
8,0,7,0,1,82
2,0,1,0,0,35
12,7,5,0,1,150
1,1,3,5,0,95
14,3,2,0,1,200
28,8,1,342,1,299
12,8,2,77,1,215
23,0,4,0,0,69
5,14,2,13,1,210
6,6,3,14,1,130
43,1,7,365,0,169
44,2,5,0,1,80
19,23,6,232,1,175
103,94,1,333,1,99
44,2,1,35,0,50
3,19,2,149,0,90
84,174,1,109,0,70
2,1,6,0,0,65
12,11,1,154,0,85
40,0,7,0,0,200
38,241,1,4,0,74
182,3,1,0,0,30
3,2,1,0,1,350
8,17,3,26,1,195
24,24,2,358,0,100
12,13,3,221,0,99
23,2,9,0,0,70
37,42,2,5,1,99
4,27,3,128,1,175
115,11,1,358,0,64
2,35,1,60,0,105
1,15,2,0,0,90
1,133,3,9,0,107
67,0,7,0,1,106
21,17,1,0,0,47
56,8,3,0,0,90
12,7,3,133,0,45
4,8,3,95,0,61
30,13,2,0,1,129
43,114,3,0,1,196
14,35,2,20,0,290
147,102,2,70,1,89
8,22,1,0,1,200
1,11,2,258,1,240
25,29,1,148,1,200
12,11,3,0,1,105
28,0,1,346,1,349
56,21,3,349,1,150
12,17,3,77,1,90
28,8,2,1,1,125
6,95,2,229,1,300
46,129,1,180,0,80
8,114,4,282,1,299
13,95,3,112,1,225
28,1,7,365,0,110
5,12,4,59,1,329
37,96,3,298,1,160
12,14,1,0,0,65
56,0,3,0,1,250
13,27,8,280,0,44
28,4,5,0,1,200
12,20,3,318,1,300
25,33,1,282,0,43
14,95,7,13,1,345
1,0,2,0,0,100
162,26,1,115,0,75
22,0,1,0,0,65
30,9,7,0,0,55
28,1,3,5,1,350
4,1,1,0,1,140
7,0,1,0,1,115
14,0,7,20,1,225
12,91,1,12,0,101
6,64,1,278,0,47
4,22,1,83,2,49
14,10,2,10,1,850
26,0,1,0,1,200
18,15,2,161,1,110
36,254,3,271,0,120
15,0,2,0,0,75
21,1,1,168,0,80
19,21,5,83,1,90
12,27,3,37,0,113
15,8,6,8,1,90
11,20,3,0,1,200
12,80,4,245,0,80
56,0,3,43,0,55
64,87,5,118,1,265
6,148,2,0,1,116
12,1,2,248,0,60
36,1,8,0,0,100
183,0,1,180,0,60
2,0,1,0,1,180
23,7,6,0,1,90
7,0,5,34,1,300
27,3,5,5,0,249
2,11,4,0,0,85
21,3,1,0,0,75
19,0,1,0,0,110
59,19,3,81,0,60
2,2,3,365,1,300
16,130,2,347,0,130
6,12,6,54,0,59
12,19,3,53,0,70
133,9,2,0,0,300
15,13,4,364,0,42
29,24,2,0,0,80
4,50,2,0,0,75
4,2,14,3,1,95
24,0,1,224,2,40
28,3,1,0,1,195
6,1,1,0,0,60
28,36,6,71,1,140
100,0,3,365,0,51
79,1,15,0,1,220
28,30,1,42,1,151
14,0,3,158,0,200
7,53,3,197,0,120
31,87,3,200,1,150
144,1,3,180,0,39
56,0,2,157,1,500
37,1,3,0,1,90
19,3,2,0,1,125
7,55,1,204,2,65
6,6,1,22,0,55
19,59,1,307,1,175
26,4,15,0,1,495
2,31,1,188,1,125
4,8,3,51,1,156
8,0,3,0,1,175
45,1,1,86,0,210
100,158,3,317,1,175
22,91,1,99,0,45
11,3,2,2,1,197
6,119,2,175,1,139
70,0,2,329,0,48
24,58,2,60,0,70
6,7,3,58,0,60
71,0,1,293,0,100
1,1,2,0,1,300
6,54,2,259,1,169
15,18,2,340,1,689
6,1,5,0,0,40
14,106,2,318,1,150
4,62,1,257,0,40
4,0,1,7,0,150
16,0,4,0,1,160
1,6,2,231,1,1000
6,21,1,114,0,75
153,0,2,363,0,55
26,67,1,321,1,240
4,13,1,86,1,124
9,36,4,294,0,150
6,3,2,82,0,80
29,0,1,158,1,250
23,1,1,0,1,170
6,26,1,69,1,200
28,4,7,0,1,150
1,0,2,0,0,169
1,0,3,179,1,249
56,190,1,132,0,45
73,5,1,162,1,139
21,123,5,46,0,65
6,0,1,0,1,115
12,57,2,59,1,225
2,30,3,159,1,150
21,0,1,16,0,45
7,0,1,3,1,200
71,0,1,298,0,249
21,2,12,130,0,63
28,15,1,0,0,130
12,0,1,0,0,200
39,5,5,297,0,40
73,9,1,0,0,45
15,0,1,0,0,53
23,15,3,280,0,74
4,5,7,0,1,125
4,38,1,106,0,79
48,0,1,179,1,179
26,1,1,0,0,69
22,0,1,0,0,30
6,3,2,96,0,79
20,78,2,14,0,53
0,5,3,0,0,137
22,32,2,82,0,40
4,2,2,7,1,275
49,10,2,53,0,68
6,19,1,34,1,110
31,1,1,0,0,31
21,1,4,188,1,175
68,19,1,0,1,125
15,0,8,0,0,50
12,23,3,159,0,110
8,73,2,302,1,151
34,36,5,224,1,130
15,13,4,0,1,105
6,41,6,55,0,31
15,45,3,0,0,50
28,0,2,47,1,200
18,7,4,0,1,105
1,27,1,76,0,94
30,0,3,0,0,65
12,0,1,365,1,120
11,18,4,24,1,240
30,3,2,0,0,45
101,20,2,2,1,158
24,129,3,237,1,399
15,0,3,0,0,80
7,0,5,40,1,120
32,61,2,117,0,150
0,58,1,16,0,56
34,215,2,72,0,150
8,1,2,0,1,315
30,0,2,0,1,200
71,2,1,349,0,100
46,23,1,114,0,85
46,23,1,121,1,135
181,75,3,146,1,119
21,172,2,136,1,85
11,0,2,0,1,200
6,0,2,0,0,125
1,0,2,47,1,400
15,9,3,0,1,279
6,5,1,0,0,35
11,0,1,5,1,750
6,3,2,0,0,55
7,14,1,0,0,110
49,2,5,0,1,150
30,2,1,278,0,34
102,8,2,58,1,150
45,17,2,0,0,100
21,17,4,307,0,57
205,0,3,365,0,70
10,3,2,0,1,150
6,2,1,0,0,55
14,0,5,60,1,250
6,6,3,179,0,80
18,4,5,0,1,90
22,12,1,0,1,75
18,7,1,73,0,70
12,5,3,0,1,100
33,50,1,365,1,250
12,1,7,0,1,209
2,1,7,0,0,40
90,1,9,0,2,18
11,1,3,0,1,200
6,73,2,93,1,149
13,5,3,0,1,175
18,127,3,157,1,225
2,2,1,0,1,100
10,111,1,253,1,160
23,90,3,147,1,160
15,2,2,0,0,60
24,78,6,0,1,100
7,21,1,256,0,110
19,37,2,6,0,85
3,4,7,0,1,150
56,14,1,0,0,44
21,0,3,0,1,150
8,3,1,0,0,90
34,1,1,0,0,55
6,0,10,0,0,100
15,1,5,282,0,70
123,0,1,43,1,100
12,2,3,0,1,275
83,1,1,179,0,100
145,4,1,54,0,45
63,3,5,75,1,150
104,11,2,88,0,68
2,0,14,0,0,75
52,2,2,186,1,349
23,1,1,0,0,70
22,4,3,0,1,115
21,8,1,141,1,225
15,0,1,0,1,200
33,20,2,154,0,80
28,2,2,0,0,86
33,6,2,145,0,65
15,7,1,189,0,59
15,6,1,327,0,60
21,0,1,0,0,30
112,19,1,350,0,47
45,0,1,0,1,60
37,43,1,81,0,55
3,1,2,0,0,75
49,3,3,343,0,87
14,206,1,15,0,70
14,6,3,180,1,300
6,0,1,0,0,75
7,25,1,324,0,199
21,95,4,215,1,185
18,15,1,89,0,60
52,1,4,0,0,110
6,0,7,0,1,125
5,2,2,0,1,250
16,0,1,0,1,100
7,33,1,225,2,75
28,3,3,0,1,130
14,153,2,161,0,125
19,49,9,116,1,230
28,26,4,340,1,795
9,0,15,214,1,799
38,12,1,40,1,175
28,0,1,0,1,180
113,106,2,53,0,70
22,31,2,64,1,125
12,3,4,0,0,155
21,30,2,303,0,47
30,1,15,159,0,60
15,77,1,340,0,75
28,3,1,0,1,200
20,31,4,0,0,89
114,18,4,45,0,71
2,3,2,0,0,80
25,31,3,238,1,170
56,56,2,0,0,30
6,4,3,358,1,100
30,10,4,4,1,120
54,245,1,90,0,53
6,5,3,18,0,29
19,1,1,0,0,80
54,3,3,0,1,280
11,8,4,21,1,300
44,2,6,0,0,30
6,25,1,74,0,55
15,1,2,326,1,245
20,30,3,101,1,200
11,104,4,58,1,300
19,1,2,38,0,78
16,15,2,174,1,130
7,1,6,0,1,224
13,8,1,0,0,72
56,3,1,0,0,100
175,4,2,310,1,165
6,5,2,364,0,84
126,27,3,143,1,89
6,1,3,365,1,175
19,104,3,25,0,92
28,116,1,300,1,199
23,0,1,0,0,47
1,0,1,0,1,200
12,6,2,0,0,66
4,2,3,249,1,125
8,0,1,0,1,400
28,7,3,0,1,185
95,6,4,140,1,110
98,0,5,179,0,80
37,25,2,0,0,185
21,2,6,19,1,65
0,1,2,0,1,80
19,0,5,0,1,395
30,0,1,179,0,215
12,8,3,9,1,150
135,39,1,45,0,55
17,81,2,213,1,250
161,0,1,0,1,68
2,3,6,0,0,125
12,0,1,0,0,90
21,480,3,0,0,60
15,0,1,165,1,180
9,72,6,200,0,59
7,57,3,0,1,250
21,7,3,12,0,40
88,63,3,0,0,52
2,13,2,23,0,97
31,30,2,242,0,45
12,170,1,303,1,200
8,28,1,0,1,116
2,10,1,0,0,95
52,1,3,0,1,199
3,4,1,0,0,70
54,5,1,0,0,48
9,5,2,235,1,260
15,0,2,365,0,60
15,3,1,365,0,99
152,7,3,0,1,105
4,3,2,175,0,90
10,4,10,115,1,390
14,12,3,83,1,450
20,7,4,88,0,45
6,3,2,101,1,118
46,68,1,153,0,80
28,10,4,0,1,150
6,10,3,0,1,110
0,37,1,97,0,35
8,8,1,90,0,175
111,8,1,0,0,45
13,3,2,31,2,38
20,0,4,0,1,200
25,5,1,0,0,55
15,1,3,0,0,30
23,212,1,41,0,70
31,21,2,16,0,35
12,57,1,228,1,235
113,5,4,0,1,160
44,13,3,83,0,55
30,45,3,180,1,189
144,98,3,68,0,79
31,0,2,126,0,83
6,110,5,0,2,35
24,7,1,158,0,70
6,6,3,0,0,40
12,19,3,0,1,225
8,0,7,79,1,285
14,42,2,172,0,125
3,69,2,327,1,95
26,6,1,333,1,350
54,23,1,364,2,50
19,1,5,5,1,150
54,2,5,174,1,300
117,1,7,87,0,68
2,0,1,59,2,80
43,1,3,0,1,160
12,72,3,302,1,100
12,0,1,0,1,189
206,0,3,318,1,75
54,182,2,318,1,85
70,13,3,180,0,51
20,2,1,0,0,70
2,5,3,0,1,110
2,3,4,0,0,50
23,1,2,284,1,300
8,0,1,0,0,124
34,3,2,22,1,450
6,28,1,365,0,75
13,18,14,128,0,70
6,42,1,102,0,50
23,0,2,0,0,80
20,4,2,0,1,140
18,261,2,156,0,60
52,13,2,0,1,300
12,6,3,0,0,80
8,10,7,68,1,150
20,4,1,0,1,150
39,4,2,57,1,200
36,55,2,30,1,195
12,17,2,0,1,150
54,25,1,5,0,31
56,36,3,10,1,72
1,6,2,0,1,108
27,1,2,0,1,200
10,87,3,204,1,158
7,5,2,173,1,300
21,0,7,12,0,43
30,5,4,0,0,50
70,43,1,89,0,50
53,3,1,362,1,229
2,23,2,328,1,135
64,0,12,0,0,79
111,10,2,24,1,100
14,146,1,352,0,85
15,53,1,306,1,85
155,38,4,125,1,145
15,1,2,0,0,45
20,8,2,0,1,150
15,3,3,356,1,295
21,18,1,29,0,60
13,2,2,0,1,275
12,9,2,0,1,200
6,0,1,0,0,45
21,7,1,0,0,45
6,21,5,364,1,200
4,45,1,0,1,135
75,0,1,0,2,179
12,5,3,0,0,50
30,15,2,48,1,100
15,0,5,0,0,50
7,1,3,68,1,209
51,24,3,190,0,85
2,28,5,290,1,825
39,6,3,305,1,149
149,4,3,365,0,59
81,87,1,156,0,47
52,72,1,0,1,240
23,28,3,1,1,150
29,3,2,189,0,55
44,11,1,88,0,75
45,0,1,0,0,150
43,8,2,343,1,228
2,29,3,235,1,180
21,26,3,347,0,110
39,6,2,0,1,115
83,59,2,157,0,39
27,66,1,365,1,895
6,3,3,0,0,90
21,47,4,20,0,45
6,2,1,0,0,45
4,88,5,326,1,149
12,48,2,95,0,72
2,76,2,147,1,265
12,0,3,0,0,60
8,1,1,36,0,195
25,9,3,0,1,76
44,5,7,188,0,80
40,0,9,0,1,150
3,1,3,343,1,280
0,2,1,18,0,55
10,4,3,0,1,77
23,1,1,0,1,200
19,0,1,0,1,250
154,0,2,22,1,105
6,12,3,0,1,98
79,1,14,0,1,88
12,79,8,78,1,250
21,1,5,0,0,46
12,16,2,116,0,60
113,1,1,365,1,650
26,5,9,0,1,190
6,5,4,0,1,69
12,24,2,0,0,90
21,12,2,0,1,147
7,9,3,0,1,162
34,14,4,8,1,140
2,49,7,22,0,70
22,16,7,292,0,41
25,18,1,347,0,95
68,8,1,0,0,110
6,1,10,0,1,250
22,2,5,0,1,85
12,1,3,84,0,80
35,18,1,364,0,100
142,19,3,109,0,75
12,7,2,0,0,150
12,0,14,0,0,51
8,0,1,0,0,70
26,12,1,0,1,160
7,22,1,33,0,115
11,0,1,0,1,247
6,17,3,365,0,65
79,28,7,333,0,55
15,21,3,15,1,135
22,22,2,2,1,97
23,1,1,0,1,226
63,6,2,6,0,59
64,22,2,3,1,200
15,1,1,59,0,68
2,0,1,0,0,90
88,14,2,356,1,289
39,1,4,0,0,60
30,2,2,321,1,125
44,71,5,100,0,56
15,0,5,0,1,100
15,1,4,0,1,210
2,0,5,363,2,80
117,3,14,3,1,150
2,1,1,17,0,65
7,6,4,3,1,90
19,36,7,164,1,199
12,78,1,312,1,320
6,3,1,0,0,60
107,1,7,0,0,100
14,0,2,0,0,195
1,159,1,193,1,129
30,3,7,0,1,99
64,25,4,38,0,95
1,67,3,265,0,195
1,2,2,0,1,150
26,1,5,0,1,220
44,0,7,0,0,40
37,0,1,0,0,44
152,5,1,364,0,50
54,117,1,60,1,91
14,12,2,128,1,215
49,34,3,161,0,100
8,258,3,235,1,175
19,338,1,72,0,80
16,15,5,0,1,265
18,1,1,0,1,69
6,7,1,17,1,60
37,36,2,122,0,80
147,130,1,26,0,39
4,88,2,266,0,105
169,2,3,335,0,60
43,15,2,0,1,130
2,15,1,45,0,44
12,0,6,22,1,345
157,57,1,39,0,39
7,4,3,56,1,211
28,1,14,0,0,94
11,0,1,0,1,150
20,0,6,0,0,60
6,0,2,363,0,160
17,24,2,0,1,125
21,8,5,0,1,80
9,3,4,57,1,400
26,39,5,318,0,65
28,0,3,0,0,120
6,167,1,250,1,215
20,24,1,32,0,105
76,14,2,82,0,65
52,0,4,336,1,300
6,24,1,64,0,55
5,17,2,0,1,150
14,194,2,178,1,199
19,2,3,0,0,70
70,9,1,180,2,79
82,6,2,332,1,105
16,0,3,65,0,69
12,56,1,14,0,102
22,2,3,364,0,150
21,99,2,288,1,120
1,3,3,365,0,799
21,2,3,0,1,120
6,4,2,67,0,85
19,19,2,244,0,79
15,0,1,0,0,75
69,42,2,227,0,49
103,27,1,95,0,80
27,34,3,37,1,210
2,3,1,71,0,70
26,2,4,4,1,180
6,0,4,9,1,225
7,0,1,6,0,85
15,2,2,9,1,91
23,178,2,227,1,180
37,12,1,145,1,200
6,224,2,74,0,75
152,434,1,102,1,49
12,71,2,68,1,175
4,5,2,0,1,150
37,28,1,363,0,75
15,1,1,0,0,44
50,0,1,0,1,200
87,13,1,0,2,23
28,10,2,339,0,135
12,0,4,0,0,70
28,5,6,329,1,195
29,121,2,361,0,102
19,9,2,0,1,199
45,39,2,24,0,75
49,13,3,220,0,50
15,2,7,0,1,60
28,2,10,40,0,149
8,7,2,0,0,98
19,0,1,0,0,100
4,0,1,0,0,50
7,0,1,0,1,340
37,98,1,79,0,50
12,25,3,30,1,400
43,0,4,29,1,168
6,5,1,256,0,90
20,5,1,163,0,100
23,20,5,0,1,160
6,18,6,11,1,140
46,16,1,132,1,190
12,23,2,311,1,250
123,41,2,3,0,52
53,0,1,23,1,202
103,22,1,162,0,55
6,2,1,0,0,80
6,42,3,233,1,129
173,192,1,303,1,89
6,44,1,75,0,65
2,160,1,246,1,129
1,0,1,0,1,195
56,8,14,0,1,124
2,1,2,46,0,90
85,82,3,359,1,325
82,23,1,204,0,65
21,134,2,302,1,135
28,0,5,0,1,80
28,134,3,108,0,85
12,2,2,77,1,300
3,3,2,0,1,173
56,20,1,252,0,55
144,1,2,175,0,39
16,0,1,0,0,65
23,16,1,0,0,128
9,10,1,328,1,398
12,0,4,0,1,195
73,3,7,363,1,260
15,27,6,302,1,210
28,57,3,30,1,98
48,22,2,89,1,250
16,0,2,0,0,58
1,0,1,0,1,310
19,1,3,0,0,100
36,19,10,0,0,85
36,6,6,0,1,285
26,1,1,157,0,150
6,9,5,33,0,60
28,2,3,235,1,217
70,15,3,365,0,45
7,23,1,106,1,150
22,2,5,0,0,45
19,78,2,270,1,221
184,7,1,311,1,200
29,1,7,0,1,96
6,168,3,302,1,176
30,3,2,35,1,150
14,5,2,0,0,55
126,92,1,316,1,105
103,17,1,208,0,33
19,0,1,25,1,195
81,21,3,111,0,31
22,7,4,20,0,35
21,34,2,112,0,35
6,0,4,0,0,60
